"No.","Time","Source","Destination","Protocol","Length","Info"
"1834","144.060076","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=14225 Ack=721 Win=64816 Len=378"
"1835","144.060086","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=14225 Ack=721 Win=64816 Len=378"
"1836","144.060273","58.251.106.185","192.168.43.62","TCP","54","443  >  61002 [ACK] Seq=721 Ack=14603 Win=43008 Len=0"
"1837","144.060365","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=721 Ack=14603 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1838","144.060453","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=14603 Ack=741 Win=64796 Len=378 [TCP segment of a reassembled PDU]"
"1839","144.060461","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=14603 Ack=741 Win=64796 Len=378"
"1840","144.514349","58.251.106.185","192.168.43.62","TCP","66","[TCP Dup ACK 1836#1] 443  >  61002 [ACK] Seq=741 Ack=14603 Win=43008 Len=0 SLE=14225 SRE=14603"
"1841","144.523614","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=14603 Ack=741 Win=64796 Len=378"
"1842","144.523623","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=14603 Ack=741 Win=64796 Len=378"
"1843","144.837238","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=721 Ack=14603 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1844","144.837290","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1838#1] 61002  >  443 [ACK] Seq=14981 Ack=741 Win=64796 Len=0 SLE=721 SRE=741"
"1845","144.837297","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1838#2] 61002  >  443 [ACK] Seq=14981 Ack=741 Win=64796 Len=0 SLE=721 SRE=741"
"1846","145.024282","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=14603 Ack=741 Win=64796 Len=378"
"1847","145.024291","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=14603 Ack=741 Win=64796 Len=378"
"1848","145.319757","192.168.43.62","203.205.219.54","TCP","55","[TCP Keep-Alive] 60978  >  80 [ACK] Seq=0 Ack=1 Win=66560 Len=1"
"1849","145.319765","192.168.43.62","203.205.219.54","TCP","55","[TCP Keep-Alive] 60978  >  80 [ACK] Seq=0 Ack=1 Win=66560 Len=1"
"1855","145.478747","58.251.106.185","192.168.43.62","TCP","54","443  >  61002 [ACK] Seq=741 Ack=14981 Win=43008 Len=0"
"1856","145.478808","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=741 Ack=14981 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1857","145.478890","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=14981 Ack=761 Win=64776 Len=378 [TCP segment of a reassembled PDU]"
"1858","145.478898","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=14981 Ack=761 Win=64776 Len=378"
"1859","145.936139","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=761 Ack=15359 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1860","145.936257","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=15359 Ack=781 Win=64756 Len=370 [TCP segment of a reassembled PDU]"
"1861","145.936264","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=15359 Ack=781 Win=64756 Len=370"
"1862","146.378112","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=781 Ack=15729 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1863","146.378247","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=15729 Ack=801 Win=64736 Len=378 [TCP segment of a reassembled PDU]"
"1864","146.378255","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=15729 Ack=801 Win=64736 Len=378"
"1870","146.827384","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=801 Ack=16107 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1871","146.827519","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=16107 Ack=821 Win=64716 Len=370 [TCP segment of a reassembled PDU]"
"1872","146.827528","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=16107 Ack=821 Win=64716 Len=370"
"1873","146.955330","46.232.250.48","192.168.43.62","TCP","55","[TCP Keep-Alive] 4444  >  61001 [ACK] Seq=5782 Ack=1517 Win=1573376 Len=1"
"1874","146.955397","192.168.43.62","46.232.250.48","TCP","66","[TCP Keep-Alive ACK] 61001  >  4444 [ACK] Seq=1517 Ack=5783 Win=65536 Len=0 SLE=5782 SRE=5783"
"1875","146.955405","192.168.43.62","46.232.250.48","TCP","66","[TCP Keep-Alive ACK] 61001  >  4444 [ACK] Seq=1517 Ack=5783 Win=65536 Len=0 SLE=5782 SRE=5783"
"1876","147.295417","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=16107 Ack=821 Win=64716 Len=370"
"1877","147.295435","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=16107 Ack=821 Win=64716 Len=370"
"1880","147.522286","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=801 Ack=16107 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1881","147.522336","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1871#1] 61002  >  443 [ACK] Seq=16477 Ack=821 Win=64716 Len=0 SLE=801 SRE=821"
"1882","147.522343","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1871#2] 61002  >  443 [ACK] Seq=16477 Ack=821 Win=64716 Len=0 SLE=801 SRE=821"
"1883","147.753028","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=821 Ack=16477 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1884","147.753145","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=16477 Ack=841 Win=64696 Len=378 [TCP segment of a reassembled PDU]"
"1885","147.753153","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=16477 Ack=841 Win=64696 Len=378"
"1886","148.218070","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=16477 Ack=841 Win=64696 Len=378"
"1887","148.218079","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=16477 Ack=841 Win=64696 Len=378"
"1888","148.685943","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=841 Ack=16855 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1889","148.686104","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=16855 Ack=861 Win=64676 Len=378 [TCP segment of a reassembled PDU]"
"1890","148.686113","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=16855 Ack=861 Win=64676 Len=378"
"1891","149.147740","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=861 Ack=17233 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1892","149.147875","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=17233 Ack=881 Win=64656 Len=370 [TCP segment of a reassembled PDU]"
"1893","149.147885","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=17233 Ack=881 Win=64656 Len=370"
"1894","149.610544","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=881 Ack=17603 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1895","149.610711","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=17603 Ack=901 Win=64636 Len=378 [TCP segment of a reassembled PDU]"
"1896","149.610724","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=17603 Ack=901 Win=64636 Len=378"
"1897","150.063109","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=901 Ack=17981 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1898","150.063270","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=17981 Ack=921 Win=64616 Len=378 [TCP segment of a reassembled PDU]"
"1899","150.063283","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=17981 Ack=921 Win=64616 Len=378"
"1900","150.509143","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=921 Ack=18359 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1901","150.509265","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=18359 Ack=941 Win=64596 Len=378 [TCP segment of a reassembled PDU]"
"1902","150.509274","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=18359 Ack=941 Win=64596 Len=378"
"1903","150.958960","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=941 Ack=18737 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1904","150.959086","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=18737 Ack=961 Win=64576 Len=378 [TCP segment of a reassembled PDU]"
"1905","150.959095","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=18737 Ack=961 Win=64576 Len=378"
"1906","151.413050","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=961 Ack=19115 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1907","151.413176","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=19115 Ack=981 Win=64556 Len=370 [TCP segment of a reassembled PDU]"
"1908","151.413185","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=19115 Ack=981 Win=64556 Len=370"
"1909","151.874005","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=19115 Ack=981 Win=64556 Len=370"
"1910","151.874016","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=19115 Ack=981 Win=64556 Len=370"
"1911","152.218763","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=961 Ack=19115 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1912","152.218812","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1907#1] 61002  >  443 [ACK] Seq=19485 Ack=981 Win=64556 Len=0 SLE=961 SRE=981"
"1913","152.218821","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1907#2] 61002  >  443 [ACK] Seq=19485 Ack=981 Win=64556 Len=0 SLE=961 SRE=981"
"1914","152.344259","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=981 Ack=19485 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1915","152.344368","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=19485 Ack=1001 Win=64536 Len=370 [TCP segment of a reassembled PDU]"
"1916","152.344375","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=19485 Ack=1001 Win=64536 Len=370"
"1917","152.792289","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1001 Ack=19855 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1918","152.792402","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=19855 Ack=1021 Win=64516 Len=378 [TCP segment of a reassembled PDU]"
"1919","152.792408","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=19855 Ack=1021 Win=64516 Len=378"
"1920","153.242763","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1021 Ack=20233 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1921","153.242864","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=20233 Ack=1041 Win=64496 Len=378 [TCP segment of a reassembled PDU]"
"1922","153.242871","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=20233 Ack=1041 Win=64496 Len=378"
"1923","153.701247","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=20233 Ack=1041 Win=64496 Len=378"
"1924","153.701256","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=20233 Ack=1041 Win=64496 Len=378"
"1925","153.942830","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=1021 Ack=20233 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1926","153.942898","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1921#1] 61002  >  443 [ACK] Seq=20611 Ack=1041 Win=64496 Len=0 SLE=1021 SRE=1041"
"1927","153.942906","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1921#2] 61002  >  443 [ACK] Seq=20611 Ack=1041 Win=64496 Len=0 SLE=1021 SRE=1041"
"1928","154.162920","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1041 Ack=20611 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1929","154.163020","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=20611 Ack=1061 Win=64476 Len=378 [TCP segment of a reassembled PDU]"
"1930","154.163027","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=20611 Ack=1061 Win=64476 Len=378"
"1931","154.620524","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=20611 Ack=1061 Win=64476 Len=378"
"1932","154.620534","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=20611 Ack=1061 Win=64476 Len=378"
"1933","155.073002","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1061 Ack=20989 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1934","155.073127","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=20989 Ack=1081 Win=64456 Len=378 [TCP segment of a reassembled PDU]"
"1935","155.073136","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=20989 Ack=1081 Win=64456 Len=378"
"1936","155.532228","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=20989 Ack=1081 Win=64456 Len=378"
"1937","155.532237","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=20989 Ack=1081 Win=64456 Len=378"
"1938","156.038855","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=20989 Ack=1081 Win=64456 Len=378"
"1939","156.038867","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=20989 Ack=1081 Win=64456 Len=378"
"1940","156.244793","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1081 Ack=21367 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1941","156.244897","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=21367 Ack=1101 Win=64436 Len=370 [TCP segment of a reassembled PDU]"
"1942","156.244904","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=21367 Ack=1101 Win=64436 Len=370"
"1943","156.697498","58.251.106.185","192.168.43.62","TCP","66","[TCP Dup ACK 1940#1] 443  >  61002 [ACK] Seq=1101 Ack=21367 Win=43008 Len=0 SLE=20989 SRE=21367"
"1944","156.709105","58.251.106.185","192.168.43.62","TCP","54","443  >  61002 [ACK] Seq=1101 Ack=21737 Win=43008 Len=0"
"1945","156.709216","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1101 Ack=21737 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1946","156.709329","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=21737 Ack=1121 Win=64416 Len=370 [TCP segment of a reassembled PDU]"
"1947","156.709336","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=21737 Ack=1121 Win=64416 Len=370"
"1948","157.177457","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=21737 Ack=1121 Win=64416 Len=370"
"1949","157.177465","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=21737 Ack=1121 Win=64416 Len=370"
"1950","157.685523","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=21737 Ack=1121 Win=64416 Len=370"
"1951","157.685533","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=21737 Ack=1121 Win=64416 Len=370"
"1952","157.802377","58.251.106.185","192.168.43.62","TCP","74","[TCP Spurious Retransmission] 443  >  61002 [PSH, ACK] Seq=1101 Ack=21737 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1953","157.802432","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1946#1] 61002  >  443 [ACK] Seq=22107 Ack=1121 Win=64416 Len=0 SLE=1101 SRE=1121"
"1954","157.802438","192.168.43.62","58.251.106.185","TCP","66","[TCP Dup ACK 1946#2] 61002  >  443 [ACK] Seq=22107 Ack=1121 Win=64416 Len=0 SLE=1101 SRE=1121"
"1955","158.142889","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1121 Ack=22107 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1956","158.143140","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=22107 Ack=1141 Win=64396 Len=370 [TCP segment of a reassembled PDU]"
"1957","158.143150","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=22107 Ack=1141 Win=64396 Len=370"
"1958","158.587903","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1141 Ack=22477 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1959","158.588023","192.168.43.62","58.251.106.185","SSLv2","424","Encrypted Data, Continuation Data"
"1960","158.588031","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=22477 Ack=1161 Win=64376 Len=370"
"1961","159.056866","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=22477 Ack=1161 Win=64376 Len=370"
"1962","159.056879","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=22477 Ack=1161 Win=64376 Len=370"
"1963","159.059598","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1161 Ack=22847 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1964","159.059701","192.168.43.62","58.251.106.185","TCP","432","61002  >  443 [PSH, ACK] Seq=22847 Ack=1181 Win=64356 Len=378 [TCP segment of a reassembled PDU]"
"1965","159.059709","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=22847 Ack=1181 Win=64356 Len=378"
"1966","159.528582","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=22847 Ack=1181 Win=64356 Len=378"
"1967","159.528597","192.168.43.62","58.251.106.185","TCP","432","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=22847 Ack=1181 Win=64356 Len=378"
"1968","159.528724","58.251.106.185","192.168.43.62","TCP","66","[TCP Dup ACK 1963#1] 443  >  61002 [ACK] Seq=1181 Ack=22847 Win=43008 Len=0 SLE=22477 SRE=22847"
"1969","159.532638","58.251.106.185","192.168.43.62","TCP","54","443  >  61002 [ACK] Seq=1181 Ack=23225 Win=43008 Len=0"
"1970","159.532719","58.251.106.185","192.168.43.62","TCP","74","443  >  61002 [PSH, ACK] Seq=1181 Ack=23225 Win=43008 Len=20 [TCP segment of a reassembled PDU]"
"1971","159.532810","192.168.43.62","58.251.106.185","TCP","424","61002  >  443 [PSH, ACK] Seq=23225 Ack=1201 Win=64336 Len=370 [TCP segment of a reassembled PDU]"
"1972","159.532817","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=23225 Ack=1201 Win=64336 Len=370"
"1976","159.716848","192.168.43.62","192.229.189.227","TCP","66","61003  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1977","159.716854","192.168.43.62","192.229.189.227","TCP","66","[TCP Out-Of-Order] 61003  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1978","159.784350","192.229.189.227","192.168.43.62","TCP","66","443  >  61003 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 WS=512"
"1979","159.784470","192.168.43.62","192.229.189.227","TCP","54","61003  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"1980","159.784477","192.168.43.62","192.229.189.227","TCP","54","[TCP Dup ACK 1979#1] 61003  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"1981","159.791048","192.168.43.62","192.229.189.227","TLSv1.2","256","Client Hello"
"1982","159.791057","192.168.43.62","192.229.189.227","TCP","256","[TCP Retransmission] 61003  >  443 [PSH, ACK] Seq=1 Ack=1 Win=66560 Len=202"
"1983","159.853688","192.229.189.227","192.168.43.62","TCP","54","443  >  61003 [ACK] Seq=1 Ack=203 Win=67072 Len=0"
"1984","159.867391","192.229.189.227","192.168.43.62","TLSv1.2","1414","Server Hello"
"1985","159.867792","192.229.189.227","192.168.43.62","TCP","1414","443  >  61003 [ACK] Seq=1361 Ack=203 Win=67072 Len=1360 [TCP segment of a reassembled PDU]"
"1986","159.867792","192.229.189.227","192.168.43.62","TLSv1.2","1414","Certificate [TCP segment of a reassembled PDU]"
"1987","159.867833","192.168.43.62","192.229.189.227","TCP","54","61003  >  443 [ACK] Seq=203 Ack=4081 Win=66560 Len=0"
"1988","159.867840","192.168.43.62","192.229.189.227","TCP","54","[TCP Dup ACK 1987#1] 61003  >  443 [ACK] Seq=203 Ack=4081 Win=66560 Len=0"
"1989","159.867929","192.229.189.227","192.168.43.62","TCP","70","443  >  61003 [PSH, ACK] Seq=4081 Ack=203 Win=67072 Len=16 [TCP segment of a reassembled PDU]"
"1990","159.867964","192.168.43.62","192.229.189.227","TCP","54","61003  >  443 [ACK] Seq=203 Ack=4097 Win=66560 Len=0"
"1991","159.867970","192.168.43.62","192.229.189.227","TCP","54","[TCP Dup ACK 1990#1] 61003  >  443 [ACK] Seq=203 Ack=4097 Win=66560 Len=0"
"1992","159.868109","192.229.189.227","192.168.43.62","TLSv1.2","867","Certificate Status, Server Key Exchange, Server Hello Done"
"1993","159.871973","192.168.43.62","192.229.189.227","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1994","159.871982","192.168.43.62","192.229.189.227","TCP","180","[TCP Retransmission] 61003  >  443 [PSH, ACK] Seq=203 Ack=4910 Win=65792 Len=126"
"1995","159.941761","192.229.189.227","192.168.43.62","TLSv1.2","280","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1996","159.941861","192.229.189.227","192.168.43.62","TLSv1.2","164","Application Data, Application Data"
"1997","159.941895","192.168.43.62","192.229.189.227","TCP","54","61003  >  443 [ACK] Seq=329 Ack=5246 Win=65280 Len=0"
"1998","159.941901","192.168.43.62","192.229.189.227","TCP","54","[TCP Dup ACK 1997#1] 61003  >  443 [ACK] Seq=329 Ack=5246 Win=65280 Len=0"
"1999","159.942983","192.168.43.62","192.229.189.227","TLSv1.2","141","Application Data"
"2000","159.942988","192.168.43.62","192.229.189.227","TCP","141","[TCP Retransmission] 61003  >  443 [PSH, ACK] Seq=329 Ack=5246 Win=65280 Len=87"
"2001","159.943062","192.168.43.62","192.229.189.227","TLSv1.2","176","Application Data"
"2002","159.943066","192.168.43.62","192.229.189.227","TCP","176","[TCP Retransmission] 61003  >  443 [PSH, ACK] Seq=416 Ack=5246 Win=65280 Len=122"
"2003","159.943220","192.168.43.62","192.229.189.227","TLSv1.2","92","Application Data"
"2004","159.943226","192.168.43.62","192.229.189.227","TCP","92","[TCP Retransmission] 61003  >  443 [PSH, ACK] Seq=538 Ack=5246 Win=65280 Len=38"
"2005","160.001321","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=23225 Ack=1201 Win=64336 Len=370"
"2006","160.001329","192.168.43.62","58.251.106.185","TCP","424","[TCP Retransmission] 61002  >  443 [PSH, ACK] Seq=23225 Ack=1201 Win=64336 Len=370"
"2007","160.004020","192.229.189.227","192.168.43.62","TCP","66","[TCP Window Update] 443  >  61003 [ACK] Seq=5246 Ack=329 Win=68096 Len=0 SLE=416 SRE=538"
"2008","160.004118","192.229.189.227","192.168.43.62","TCP","66","[TCP Window Update] 443  >  61003 [ACK] Seq=5246 Ack=329 Win=69120 Len=0 SLE=416 SRE=576"
"2012","160.241659","192.168.43.62","192.229.189.227","TCP","301","[TCP Retransmission] 61003  >  443 [PSH, ACK] Seq=329 Ack=5246 Win=65280 Len=247"
"2013","160.241670","192.168.43.62","192.229.189.227","TCP","301","[TCP Retransmission] 61003  >  443 [PSH, ACK] Seq=329 Ack=5246 Win=65280 Len=247"
"2014","160.303483","192.229.189.227","192.168.43.62","TCP","66","443  >  61003 [ACK] Seq=5246 Ack=576 Win=70144 Len=0 SLE=416 SRE=576"
"2015","160.303579","192.229.189.227","192.168.43.62","TLSv1.2","92","Application Data"
"2016","160.303746","192.229.189.227","192.168.43.62","TLSv1.2","623","Application Data, Application Data, Application Data"
"2017","160.303780","192.168.43.62","192.229.189.227","TCP","54","61003  >  443 [ACK] Seq=576 Ack=5853 Win=66560 Len=0"
